userid,type,powerusage
17162,1,344.0995824
17163,1,317.578777
17164,1,297.6085625
17165,4,465.9702744
17166,1,334.795837
17167,1,323.0300779
17168,1,350.4930637
17169,1,315.4649809
17170,1,239.3997555
17171,1,302.3216493
17172,1,302.2748105
17173,4,457.8130997
17174,1,369.438987
17175,1,292.0679138
17176,1,336.3844292
17177,1,300.792514
17178,1,254.2143
17179,1,281.824272
17180,1,371.2097073
17181,1,209.2148254
17182,1,237.9505326
17183,1,152.9932393
17184,1,339.3721791
17185,4,520.7765171
17186,1,287.3554899
17187,4,457.9584525
17188,1,429.033376
17189,1,410.0189662
17190,1,247.4305205
17191,1,278.6505024
17192,4,479.8214467
17193,1,379.3096168
17194,1,282.9566753
17195,1,297.2311176
17196,1,256.7445293
17197,1,275.8667912
17198,1,364.1188912
17199,1,320.5966058
17200,1,357.2409483
17201,1,350.4178027
17202,1,282.0775664
17203,1,445.457639
17204,1,214.0650551
17205,1,218.8562925
17206,1,309.4492049
17207,4,480.4021633
17208,1,146.4663441
17209,1,272.3572133
17210,1,295.5073296
17211,1,335.6888319
17212,1,273.199479
17213,1,313.5761066
17214,1,288.9753392
17215,4,489.3171477
17216,4,481.4629907
17217,3,13811.44699
17218,3,10888.40152
17219,1,264.3036636
17220,1,250.5359898
17221,1,232.6451017
17222,1,449.2648078
17223,4,497.4668449
17224,1,316.9077497
17225,1,348.9549873
17226,1,247.4990127
17227,1,244.6773518
17228,1,421.5866928
17229,1,245.3202949
17230,1,356.2127713
17231,2,24392.10347
17232,1,182.0469186
17233,1,291.562605
17234,4,461.6739595
17235,1,332.6543675
17236,1,284.8517424
17237,1,381.8893389
17238,1,296.6085134
17239,1,370.6459229
17240,4,423.2048802
17241,1,417.3705133
17242,1,423.600099
17243,1,246.0016978
17244,1,345.2696677
17245,1,340.0132439
17246,1,409.345838
17247,4,490.0476176
17248,1,308.2472697
17249,1,395.8715618
17250,1,285.6317529
17251,4,421.1261875
17252,4,550.479899
17253,4,481.5112487
17254,1,301.5050251
17255,1,281.8737647
17256,1,341.7703532
17257,1,393.531381
17258,1,209.7722065
17259,1,284.6686713
17260,1,335.4709647
17261,1,317.3858093
17262,1,282.2099129
17263,1,293.6205661
17264,2,18961.17139
17265,3,8040.767063
17266,1,264.2744784
17267,4,504.347183
17268,1,300.6102211
17269,3,9426.889486
17270,1,395.8933863
17271,1,278.222891
17272,1,341.8327855
17273,4,489.493489
17274,4,502.631592
17275,4,397.7472849
17276,4,460.494553
17277,1,282.027384
17278,1,181.3358465
17279,1,317.9085914
17280,1,315.7497132
17281,1,266.3724689
17282,1,281.517096
17283,1,258.7564797
17284,1,281.9334378
17285,4,556.8286144
17286,1,202.0602533
17287,1,331.4001709
17288,1,366.3858381
17289,1,256.5392483
17290,1,390.1891169
17291,1,257.8606451
17292,1,267.9758376
17293,1,350.2347536
17294,1,332.620496
17295,3,11365.79902
17296,1,285.1452874
17297,1,237.4802357
17298,1,214.1895727
17299,4,531.4057965
17300,1,375.6803383
17301,4,493.9932446
17302,1,357.279823
17303,1,303.188557
17304,4,589.3424046
17305,1,336.3454548
17306,1,276.3148341
17307,1,198.3356065
17308,1,300.3736023
17309,1,333.260306
17310,4,447.2590175
17311,1,250.5170753
17312,1,340.2175504
17313,1,309.8383409
17314,1,275.5747824
17315,1,280.7028279
17316,4,561.6024998
17317,1,380.9745476
17318,1,362.3937724
17319,1,342.0577145
17320,1,337.3636722
17321,1,351.2553106
17322,1,320.1072355
17323,1,408.5942982
17324,1,221.890499
17325,1,269.2956655
17326,4,548.3907524
17327,1,254.0144255
17328,1,287.6367249
17329,1,300.7962909
17330,1,234.555134
17331,4,436.4692093
17332,1,293.3414477
17333,1,406.3842309
17334,1,150.6257864
17335,1,295.3976829
17336,1,211.9798666
17337,1,369.9526882
17338,1,346.1567823
17339,1,299.058589
17340,1,260.9803104
17341,1,312.7052553
17342,1,294.797338
17343,1,394.2501493
17344,1,408.3221206
17345,1,269.8356097
17346,1,398.0404304
17347,1,320.1124552
17348,1,334.8581174
17349,1,292.2479099
17350,1,330.045281
17351,1,294.6520501
17352,1,290.605715
17353,1,243.2058836
17354,1,280.0800176
17355,1,297.3628415
17356,1,312.1405481
17357,1,355.0522872
17358,1,326.021004
17359,1,247.8205015
17360,1,285.8775294
17361,1,327.6674456
17362,4,570.2500973
17363,1,359.5979396
17364,1,333.0189905
17365,1,315.9635894
17366,4,484.3689397
17367,1,278.150013
17368,4,518.2975989
17369,1,336.4905945
17370,1,258.6844952
17371,1,195.2578979
17372,1,266.4198474
17373,1,287.6346337
17374,1,176.6979696
17375,4,442.2985774
17376,2,17205.44758
17377,4,553.2534743
17378,1,344.3331158
17379,1,297.2429206
17380,1,342.200402
17381,4,562.9389851
17382,1,249.8166326
17383,1,289.3694353
17384,1,294.5729953
17385,1,328.2046699
17386,1,291.70031
17387,1,268.9129729
17388,1,212.8695962
17389,1,271.444792
17390,1,260.1568619
17391,1,258.7391166
17392,1,212.4602289
17393,1,377.8135667
17394,1,307.6556589
17395,1,262.2307065
17396,1,475.6176389
17397,4,470.5108089
17398,1,237.9831881
17399,4,465.0587089
17400,4,531.5503146
17401,1,257.2314034
17402,2,21541.77262
17403,4,497.4085738
17404,1,365.0675593
17405,1,222.2787513
17406,1,369.4381816
17407,4,614.4203986
17408,1,305.3198642
17409,1,232.5017531
17410,1,293.3152034
17411,1,316.1476954
17412,1,329.3212824
17413,1,250.8339456
17414,1,368.5326509
17415,1,303.0041484
17416,1,340.4957721
17417,1,260.8739906
17418,4,499.6204393
17419,1,313.8105233
17420,4,457.9131628
17421,1,321.7836061
17422,1,169.4230309
17423,4,418.2342284
17424,4,465.4448848
17425,1,320.3947313
17426,1,236.0358057
17427,3,11358.04503
17428,4,507.5544331
17429,1,187.9772727
17430,1,321.7992147
17431,1,312.4312469
17432,1,431.7258179
17433,1,186.7094914
17434,4,415.6226824
17435,1,377.7880185
17436,4,489.8295481
17437,4,497.6356137
17438,1,255.6437819
17439,1,293.0213528
17440,4,541.0596738
17441,1,361.6967062
17442,1,295.6306628
17443,1,264.3410919
17444,1,261.5284609
17445,1,316.6968513
17446,1,254.4643154
17447,1,362.3099204
17448,3,15814.72103
17449,1,215.7552609
17450,1,375.4399254
17451,1,273.5776436
17452,1,266.8992269
17453,1,266.0851769
17454,4,548.3736265
17455,1,242.0223758
17456,1,281.0552975
17457,1,370.3666743
17458,1,351.8653709
17459,4,535.5184931
17460,1,385.9403117
17461,1,300.4239579
17462,1,318.3677049
17463,1,238.3668252
17464,1,181.5318456
17465,3,12475.7722
17466,1,324.0313808
17467,1,243.4873386
17468,4,560.0008087
17469,1,362.7605909
17470,1,311.6105246
17471,4,508.0232714
17472,4,461.9638276
17473,1,231.6084227
17474,4,453.2475216
17475,1,184.8566601
17476,1,315.6566582
17477,4,511.2874863
17478,1,323.2048127
17479,1,309.6040071
17480,1,279.2413855
17481,1,277.8149634
17482,1,311.3042731
17483,1,351.0703315
17484,1,409.7729749
17485,1,400.0589758
17486,1,278.4772446
17487,4,509.1824075
17488,4,483.6694685
17489,2,26448.4086
17490,1,279.9990385
17491,1,297.5330275
17492,1,292.8804684
17493,1,234.0508984
17494,4,531.5302691
17495,1,333.4122322
17496,1,299.6639571
17497,4,499.0663915
17498,1,297.624738
17499,1,295.4191598
17500,1,264.6205379
17501,1,324.0017946
17502,3,11094.61906
17503,4,423.2502718
17504,1,286.3088707
17505,1,332.597066
17506,1,350.9096396
17507,1,313.3654395
17508,1,306.6885153
17509,1,176.0520364
17510,1,246.7239752
17511,1,330.5760211
17512,1,259.0608238
17513,1,335.5851465
17514,3,10414.44278
17515,1,213.7946586
17516,1,295.9170986
17517,1,366.7212935
17518,1,297.041421
17519,4,510.7939213
17520,1,294.0370722
17521,1,244.8424458
17522,1,276.1202369
17523,1,220.7885163
17524,1,426.021965
17525,4,519.0974936
17526,1,139.8768592
17527,4,477.2214007
17528,4,468.3475798
17529,1,302.1423482
17530,1,216.1303846
17531,1,344.1713664
17532,1,281.6291873
17533,1,255.0778664
17534,1,261.9585127
17535,1,258.3717874
17536,1,336.7526751
17537,1,274.7615078
17538,1,274.5907704
17539,1,332.5705271
17540,2,22103.83232
17541,1,366.1249925
17542,4,482.3102596
17543,1,378.8273273
17544,1,274.3893697
17545,4,487.9111937
17546,1,243.5185706
17547,4,510.1005291
17548,1,303.4177433
17549,1,253.5808587
17550,1,246.3385158
17551,1,255.0163275
17552,1,293.3964737
17553,1,330.4003349
17554,1,248.4065537
17555,4,558.195969
17556,1,254.9096002
17557,1,306.6176237
17558,1,287.7030872
17559,1,299.4423798
17560,4,486.106955
17561,1,206.1391219
17562,1,296.4098468
17563,1,269.4594184
17564,1,304.3583186
17565,1,242.4318458
17566,4,558.7770856
17567,1,317.8254825
17568,1,277.4786807
17569,1,227.8067082
17570,1,311.5034291
17571,1,242.860742
17572,1,281.2145941
17573,1,62.39145058
17574,1,368.7496753
17575,1,426.0341252
17576,1,284.8355733
17577,1,270.9148758
17578,1,311.4925615
17579,1,339.5633333
17580,1,147.0611578
17581,4,483.0039358
17582,1,395.6565695
17583,1,219.476215
17584,1,227.2141469
17585,1,267.9490416
17586,1,286.1172297
17587,4,526.5931013
17588,1,321.8699365
17589,4,468.0988164
17590,1,293.8323557
17591,1,274.319819
17592,1,237.791446
17593,1,243.9344637
17594,4,486.8552013
17595,1,309.4812198
17596,1,286.5753088
17597,3,14773.98787
17598,1,314.9273338
17599,1,281.2649696
17600,1,211.5024086
17601,1,188.8796022
17602,4,613.0539806
17603,1,308.4977472
17604,4,488.8825821
17605,1,359.3373295
17606,1,100.405234
17607,1,311.0680521
17608,1,308.612234
17609,1,359.5461187
17610,1,377.0497565
17611,1,220.4013124
17612,1,257.97049
17613,1,265.1048933
17614,1,346.3258306
17615,1,208.4108406
17616,1,409.9668238
17617,1,242.1431664
17618,1,207.4613683
17619,1,236.3148975
17620,1,224.4453714
17621,1,284.6765004
17622,1,237.7017762
17623,1,337.1797351
17624,1,322.5497026
17625,1,214.5653801
17626,1,317.5667256
17627,1,242.5782845
17628,1,295.1908971
17629,1,298.8041928
17630,1,252.0698413
17631,1,300.7885363
17632,1,345.566115
17633,4,546.5558993
17634,1,339.6351244
17635,2,23087.15341
17636,1,347.1318019
17637,1,245.5552866
17638,4,421.3692967
17639,1,306.5788327
17640,1,283.9303553
17641,1,279.3013131
17642,1,246.6299466
17643,1,388.1961168
17644,1,301.2901016
17645,1,266.4026969
17646,1,317.3239675
17647,1,269.0779709
17648,1,293.4492594
17649,1,368.1048679
17650,1,341.7034866
17651,1,342.9023534
17652,1,194.6581903
17653,4,488.7549505
17654,1,444.9194734
17655,1,245.7970215
17656,1,228.739723
17657,1,283.4310149
17658,1,233.1089332
17659,3,10590.62758
17660,1,261.595167
17661,1,274.3133707
17662,1,273.9680945
17663,1,317.1737746
17664,1,347.2571814
17665,1,330.933825
17666,1,321.4282389
17667,1,238.3679752
17668,1,300.8749831
17669,1,284.6109506
17670,4,546.6117489
17671,4,367.9917709
17672,1,307.894767
17673,1,378.5054565
17674,1,184.8780322
17675,4,542.6854947
17676,1,283.7214463
17677,1,261.6856406
17678,1,176.4396805
17679,1,281.2088544
17680,1,246.5925427
17681,1,261.9368791
17682,1,323.4257492
17683,4,462.9181732
17684,1,296.1842556
17685,1,402.8774949
17686,1,292.7453227
17687,1,286.9131433
17688,4,558.3834908
17689,1,327.0456431
17690,1,326.7037305
17691,1,161.9804128
17692,1,281.5659214
17693,1,270.2721287
17694,1,304.7324973
17695,1,238.9746968
17696,4,534.6842795
17697,1,272.2349365
17698,1,341.358929
17699,1,369.0954281
17700,1,275.2769406
17701,1,300.3169299
17702,1,337.9349534
17703,1,261.1398201
17704,2,13978.99025
17705,1,321.9919272
17706,4,490.2715691
17707,1,345.1779379
17708,4,561.6361972
17709,1,296.1586326
17710,1,262.839937
17711,1,236.5902763
17712,1,263.2458182
17713,1,220.9504049
17714,1,280.6244273
17715,1,271.6772847
17716,1,353.528757
17717,1,269.360008
17718,1,298.3732526
17719,1,229.8038787
17720,1,304.0850494
17721,3,10841.97773
17722,1,317.6361164
17723,4,515.0079926
17724,1,254.074786
17725,1,234.440663
17726,1,328.0765131
17727,1,349.5795413
17728,1,275.0733686
17729,1,312.7716433
17730,1,164.6836607
17731,1,228.0314386
17732,1,191.680406
17733,1,346.3209945
17734,2,24755.02301
17735,1,337.6786
17736,1,414.1588313
17737,1,371.2667641
17738,1,323.2744081
17739,1,360.660029
17740,1,309.0558932
17741,1,341.6489629
17742,1,368.727578
17743,1,269.1594721
17744,1,466.5011476
17745,1,285.5409182
17746,1,332.5311742
17747,1,239.5268938
17748,1,271.3836609
17749,4,489.7813194
17750,1,315.6371847
17751,1,213.1990919
17752,1,298.8943698
17753,4,433.0446132
17754,4,530.5640724
17755,1,368.1294989
17756,1,269.0154953
17757,1,277.9633768
17758,1,283.3038726
17759,4,537.7686183
17760,1,155.3711836
17761,4,536.6951207
17762,1,407.218778
17763,1,345.7338615
17764,1,301.7276506
17765,1,303.8646389
17766,4,534.9394318
17767,1,229.0154069
17768,1,380.7642546
17769,1,325.4661623
17770,1,360.1695971
17771,1,266.9863783
17772,4,517.0887092
17773,1,324.1827574
17774,4,464.6635403
17775,1,240.7559766
17776,4,451.5351202
17777,1,314.9661466
17778,1,298.4233959
17779,1,258.8461274
17780,4,465.1342532
17781,1,303.0450927
17782,1,268.7459142
17783,1,229.1835529
17784,2,16122.64853
17785,4,491.7161699
17786,1,266.3652518
17787,1,314.2957315
17788,1,297.6625156
17789,4,497.213525
17790,1,293.6336365
17791,1,414.8614851
17792,1,310.554313
17793,1,308.614021
17794,1,285.2276146
17795,1,266.7626877
17796,1,232.8056866
17797,1,275.715814
17798,1,237.2503539
17799,1,308.6722159
17800,1,260.3203253
17801,4,477.0046892
17802,1,346.3486223
17803,4,431.553084
17804,1,238.7064875
17805,1,315.317778
17806,1,325.8523964
17807,1,397.5066297
17808,1,383.1379832
17809,1,365.2061886
17810,1,343.4224799
17811,4,453.8798773
17812,1,270.7253853
17813,1,236.9923885
17814,1,267.9660788
17815,4,616.7305146
17816,1,362.1244504
17817,1,168.1130082
17818,3,13146.34276
17819,1,328.5927992
17820,1,342.5770172
17821,1,288.5715298
17822,4,426.7826888
17823,4,635.376516
17824,1,278.4192127
17825,1,324.6591796
17826,1,368.0191787
17827,1,329.5552043
17828,4,482.1501453
17829,1,288.4671826
17830,1,253.8588428
17831,1,324.3548546
17832,1,283.5581959
17833,4,460.3081054
17834,1,262.3499459
17835,1,179.7417392
17836,1,237.239163
17837,1,255.0554074
17838,1,384.2465543
17839,1,337.1895802
17840,1,369.3275776
17841,3,10099.50385
17842,1,322.5294436
17843,1,239.5010028
17844,1,258.6300752
17845,1,276.2454074
17846,1,304.6256364
17847,1,344.8162171
17848,1,272.1405639
17849,1,381.4027893
17850,1,370.054044
17851,1,332.2981571
17852,1,219.170001
17853,1,294.6768962
17854,1,190.1356896
17855,4,523.0475723
17856,1,197.0382114
17857,1,380.9142498
17858,1,241.7544929
17859,1,143.8930832
17860,4,482.2407967
17861,1,366.5374671
17862,1,414.1906829
17863,1,383.3432886
17864,4,521.7865989
17865,1,304.0974511
17866,1,275.2644187
17867,1,290.3841034
17868,4,449.8531932
17869,1,316.6516686
17870,1,333.205034
17871,4,474.7830316
17872,1,312.0792365
17873,1,329.8306333
17874,1,265.4629593
17875,1,292.4609768
17876,4,486.0609967
17877,1,310.062545
17878,1,253.7012052
17879,1,345.2997688
17880,4,506.8420719
17881,4,550.864112
17882,1,357.834358
17883,1,380.2667985
17884,1,411.8988471
17885,4,486.0802887
17886,1,354.5119299
17887,4,377.8318326
17888,2,25866.38893
17889,1,298.4392348
17890,4,435.5946438
17891,1,284.8017199
17892,1,346.5099248
17893,1,208.9218358
17894,1,297.7452522
17895,4,440.4986439
17896,1,358.4899951
17897,1,389.3620234
17898,1,255.5413805
17899,1,338.0215733
17900,1,307.3349403
17901,1,225.6862981
17902,1,275.4235583
17903,1,206.9163179
17904,4,562.6541692
17905,4,590.7483923
17906,1,219.8092665
17907,1,380.3539605
17908,1,318.4272817
17909,1,368.1414264
17910,1,199.1537348
17911,1,207.2471969
17912,4,387.5199732
17913,1,246.9744903
17914,1,361.2921737
17915,1,313.5252005
17916,1,338.4567881
17917,3,15313.86505
17918,1,197.0870832
17919,1,270.9486613
17920,3,8963.052694
17921,1,265.2550248
17922,1,259.7241139
17923,1,362.1267169
17924,1,341.8004792
17925,1,213.831789
17926,1,244.0823731
17927,4,545.3691705
17928,1,262.6620474
17929,1,441.5764353
17930,1,336.5392937
17931,1,282.9947008
17932,4,537.3723613
17933,1,358.3638257
17934,1,316.2438487
17935,1,316.9834241
17936,4,465.8318722
17937,1,286.0537903
17938,1,252.8169705
17939,1,212.2633396
17940,1,298.3482046
17941,1,333.9301008
17942,1,371.3407488
17943,1,244.7077928
17944,1,371.7360569
17945,1,278.0705527
17946,1,253.99708
17947,1,224.6838233
17948,1,212.7110649
17949,4,535.4369418
17950,4,518.9672984
17951,1,286.314092
17952,1,300.1196571
17953,4,515.9637007
17954,1,336.6546689
17955,1,263.0675906
17956,1,322.6506617
17957,1,429.0461573
17958,1,284.8732612
17959,1,261.5791792
17960,4,483.4716984
17961,1,306.1887551
17962,1,356.945452
17963,1,245.445276
17964,1,319.5416454
17965,1,182.056764
17966,1,262.4913956
17967,1,283.3354375
17968,1,310.949099
17969,1,323.1083886
17970,1,360.2557659
17971,4,457.3809015
17972,1,302.7985229
17973,1,317.6590449
17974,1,359.1148852
17975,1,222.672194
17976,1,376.6526914
17977,1,254.2817179
17978,1,287.4322158
17979,1,287.7636085
17980,1,368.6942382
17981,4,501.3353418
17982,1,338.8563348
17983,4,582.609056
17984,4,529.6286513
17985,4,471.682873
17986,1,334.4792463
17987,1,190.3700373
17988,1,278.9078149
17989,4,488.6617839
17990,1,317.0609238
17991,1,271.8163477
17992,1,297.9340169
17993,1,330.7335784
17994,4,487.9885862
17995,1,319.5693588
17996,3,12683.82805
17997,1,318.2546612
17998,1,234.5332186
17999,1,318.9130858
18000,4,537.9086497
18001,1,254.2217899
18002,4,488.4753023
18003,1,298.2530295
18004,4,571.0969406
18005,1,294.3092377
18006,1,287.8309716
18007,1,300.7564709
18008,3,12396.93707
18009,1,286.9322452
18010,1,196.2490567
18011,1,406.2399016
18012,1,330.1436108
18013,1,339.6992467
18014,2,24697.31745
18015,1,179.795657
18016,1,351.992376
18017,1,270.0554675
18018,1,273.5540267
18019,4,452.2068457
18020,1,139.0746164
18021,4,497.857254
18022,1,258.4719934
18023,1,296.4688989
18024,1,380.4522806
18025,1,247.3908487
18026,1,238.2560843
18027,1,346.5365355
18028,1,356.6991989
18029,1,265.5068924
18030,4,504.3080566
18031,1,284.5303581
18032,1,320.5478801
18033,1,332.5555653
